0.162, 0.059, 0.366959868, 0.089, 0.091, 0.1, 0.065373329, 0.308
0.131, 0.068, 0.50742166, 0.367, 0.372, 0.167, 0.332246495, 0.737
0.131, 0.076, 0.428257284, 0.206, 0.395, 0.125, 0.323443104, 0.462
0.119, 0.054, 0.465090709, 0.296, 0.211, 0.143, 0.190088034, 0.625
0.092, 0.083, 0.50742166, 0.368, 0.494, 0.167, 0.441310727, 0.815
0.092, 0.085, 0.50742166, 0.348, 0.368, 0.167, 0.25595044, 0.615
0.092, 0.068, 0.557449148, 0.449, 0.254, 0.2, 0.19025106, 0.667
0.092, 0.068, 0.557449148, 0.449, 0.255, 0.2, 0.19025106, 0.667
0.088, 0.056, 0.340846619, 0.073, 0.087, 0.091, 0.065373329, 0.286
0.062, 0.042, 0.126443101, 0, 0, 0.042, 0, 0.08
0.054, 0.059, 0.340846619, 0.113, 0.246, 0.091, 0.213563743, 0.375
0.054, 0.056, 0.31693238, 0.06, 0.066, 0.083, 0.048581676, 0.267
0.031, 0.042, 0.294942276, 0.09, 0.065, 0.077, 0.181284643, 0.5
0.023, 0.062, 0.366959868, 0.164, 0.305, 0.1, 0.272008477, 0.571
